Record_ID,Year,Month,Day,Decimal_latitude,Decimal_longitude,Country,Study_area,Location,Depth,Replicate,Data provider,Project,Coris_julis,Epinephelus_marginatus,Fistularia_commersonii,Serranus_cabrilla,Sparisoma_cretense,Siganus_luridus,Siganus_rivulatus,Sarpa_salpa,Serranus_scriba,Thalassoma_pavo,Pterois_miles,Stephanolopis_diaspros,Parupeneus_forskali,Pempheris_rhomboidea,Torquigener_flavimaculosus
925,2014,9,1,42.248979,3.244335,ES,Cap de Creus,La Pelosa,1_3,1,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),CIESM Tropical signals,31,0,0,0,0,0,0,95,0,0,0,0,0,0,0
926,2014,9,1,42.248979,3.244335,ES,Cap de Creus,La Pelosa,1_3,2,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),CIESM Tropical signals,44,0,0,1,0,0,0,23,0,0,0,0,0,0,0
927,2014,9,1,42.248979,3.244335,ES,Cap de Creus,La Pelosa,1_3,3,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),CIESM Tropical signals,37,0,0,3,0,0,0,24,0,0,0,0,0,0,0
928,2014,9,1,42.248979,3.244335,ES,Cap de Creus,La Pelosa,1_3,4,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),CIESM Tropical signals,41,0,0,1,0,0,0,75,0,0,0,0,0,0,0
929,2014,9,9,42.344682,3.202059,ES,Cap de Creus,Les Clisques,1_3,1,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),CIESM Tropical signals,32,0,0,2,0,0,0,32,0,0,0,0,0,0,0
930,2014,9,9,42.344682,3.202059,ES,Cap de Creus,Les Clisques,1_3,2,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),CIESM Tropical signals,22,0,0,3,0,0,0,42,0,0,0,0,0,0,0
931,2014,9,9,42.344682,3.202059,ES,Cap de Creus,Les Clisques,1_3,3,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),CIESM Tropical signals,21,0,0,2,0,0,0,73,0,0,0,0,0,0,0
932,2014,9,9,42.344682,3.202059,ES,Cap de Creus,Les Clisques,1_3,4,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),CIESM Tropical signals,15,0,0,7,0,0,0,22,0,0,0,0,0,0,0
933,2014,9,9,42.345486,3.20917,ES,Cap de Creus,Tamariua,1_3,1,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),CIESM Tropical signals,22,0,0,1,0,0,0,41,0,0,0,0,0,0,0
934,2014,9,9,42.345486,3.20917,ES,Cap de Creus,Tamariua,1_3,2,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),CIESM Tropical signals,18,0,0,2,0,0,0,59,0,0,0,0,0,0,0
935,2014,9,9,42.345486,3.20917,ES,Cap de Creus,Tamariua,1_3,3,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),CIESM Tropical signals,27,0,0,3,0,0,0,38,0,0,0,0,0,0,0
936,2014,9,9,42.345486,3.20917,ES,Cap de Creus,Tamariua,1_3,4,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),CIESM Tropical signals,26,0,0,3,0,0,0,33,0,0,0,0,0,0,0
937,2014,9,30,43.482667,16.321056,HR,Split,Ciovo Jug,1_3,1,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,20,0,0,0,0,0,0,3,11,0,0,0,0,0,0
938,2014,9,3,43.482667,16.321056,HR,Split,Ciovo Jug,1_3,1,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,14,0,0,0,0,0,0,40,8,0,0,0,0,0,0
939,2014,9,30,43.482667,16.321056,HR,Split,Ciovo Jug,1_3,2,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,11,0,0,0,0,0,0,10,16,0,0,0,0,0,0
940,2014,9,3,43.482667,16.321056,HR,Split,Ciovo Jug,1_3,2,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,17,0,0,0,0,0,0,20,9,0,0,0,0,0,0
941,2014,9,30,43.482667,16.321056,HR,Split,Ciovo Jug,1_3,3,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,8,0,0,0,0,0,0,30,11,0,0,0,0,0,0
942,2014,9,3,43.482667,16.321056,HR,Split,Ciovo Jug,1_3,3,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,21,0,0,0,0,0,0,20,12,0,0,0,0,0,0
943,2014,9,30,43.482667,16.321056,HR,Split,Ciovo Jug,1_3,4,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,19,0,0,0,0,0,0,45,10,0,0,0,0,0,0
944,2014,9,3,43.482667,16.321056,HR,Split,Ciovo Jug,1_3,4,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,15,0,0,0,0,0,0,30,8,0,0,0,0,0,0
945,2014,9,30,43.489667,16.385611,HR,Split,Ciovo Punta,1_3,1,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,16,0,0,0,0,0,0,0,8,0,0,0,0,0,0
946,2014,9,3,43.489667,16.385611,HR,Split,Ciovo Punta,1_3,1,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,23,0,0,0,0,0,0,40,5,0,0,0,0,0,0
947,2014,9,30,43.489667,16.385611,HR,Split,Ciovo Punta,1_3,2,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,8,0,0,0,0,0,0,20,6,0,0,0,0,0,0
948,2014,9,3,43.489667,16.385611,HR,Split,Ciovo Punta,1_3,2,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,38,0,0,0,0,0,0,45,11,0,0,0,0,0,0
949,2014,9,30,43.489667,16.385611,HR,Split,Ciovo Punta,1_3,3,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,3,0,0,0,0,0,0,2,4,0,0,0,0,0,0
950,2014,9,3,43.489667,16.385611,HR,Split,Ciovo Punta,1_3,3,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,32,0,0,0,0,0,0,30,12,0,0,0,0,0,0
951,2014,9,30,43.489667,16.385611,HR,Split,Ciovo Punta,1_3,4,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,5,0,0,0,0,0,0,1,7,0,0,0,0,0,0
952,2014,9,3,43.489667,16.385611,HR,Split,Ciovo Punta,1_3,4,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,27,0,0,0,0,0,0,30,9,0,0,0,0,0,0
953,2014,9,30,43.507528,16.389361,HR,Split,Marjan,1_3,1,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,4,0,0,0,0,0,0,14,8,0,0,0,0,0,0
954,2014,9,3,43.507528,16.389361,HR,Split,Marjan,1_3,1,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,15,0,0,0,0,0,0,30,8,0,0,0,0,0,0
955,2014,9,30,43.507528,16.389361,HR,Split,Marjan,1_3,2,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,11,0,0,0,0,0,0,15,8,0,0,0,0,0,0
956,2014,9,3,43.507528,16.389361,HR,Split,Marjan,1_3,2,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,18,0,0,0,0,0,0,30,7,0,0,0,0,0,0
957,2014,9,30,43.507528,16.389361,HR,Split,Marjan,1_3,3,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,6,0,0,0,0,0,0,50,7,0,0,0,0,0,0
958,2014,9,3,43.507528,16.389361,HR,Split,Marjan,1_3,3,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,23,0,0,0,0,0,0,20,10,0,0,0,0,0,0
959,2014,9,30,43.507528,16.389361,HR,Split,Marjan,1_3,4,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,11,0,0,0,0,0,0,10,7,0,0,0,0,0,0
960,2014,9,3,43.507528,16.389361,HR,Split,Marjan,1_3,4,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,10,0,0,0,0,0,0,40,13,0,0,0,0,0,0
961,2014,9,16,35.9887,14.327666,MT,Malta,Cirkewa,1_3,1,University of Malta,CIESM Tropical signals,4,0,0,0,3,0,0,4,5,6,0,0,0,0,0
962,2014,9,16,35.9887,14.327666,MT,Malta,Cirkewa,1_3,2,University of Malta,CIESM Tropical signals,3,0,0,1,2,0,0,3,3,6,0,0,0,0,0
963,2014,9,16,35.9887,14.327666,MT,Malta,Cirkewa,1_3,3,University of Malta,CIESM Tropical signals,3,1,0,0,1,0,0,0,4,6,0,0,0,0,0
964,2014,9,16,35.9887,14.327666,MT,Malta,Cirkewa,1_3,4,University of Malta,CIESM Tropical signals,3,1,0,2,3,0,0,4,6,4,0,0,0,0,0
965,2014,9,16,35.9887,14.327666,MT,Malta,Cirkewa,11_20,1,University of Malta,CIESM Tropical signals,7,0,0,2,2,0,0,0,3,2,0,0,0,0,0
966,2014,9,16,35.9887,14.327666,MT,Malta,Cirkewa,11_20,2,University of Malta,CIESM Tropical signals,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0
967,2014,9,16,35.9887,14.327666,MT,Malta,Cirkewa,11_20,3,University of Malta,CIESM Tropical signals,7,0,0,2,1,0,0,5,3,0,0,0,0,0,0
968,2014,9,16,35.9887,14.327666,MT,Malta,Cirkewa,11_20,4,University of Malta,CIESM Tropical signals,6,0,0,3,0,0,0,0,3,0,0,0,0,0,0
969,2014,9,16,35.9887,14.327666,MT,Malta,Cirkewa,21_30,1,University of Malta,CIESM Tropical signals,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0
970,2014,9,16,35.9887,14.327666,MT,Malta,Cirkewa,21_30,2,University of Malta,CIESM Tropical signals,1,2,0,3,1,0,0,0,3,0,0,0,0,0,0
971,2014,9,16,35.9887,14.327666,MT,Malta,Cirkewa,21_30,3,University of Malta,CIESM Tropical signals,6,0,0,2,1,0,0,3,6,0,0,0,0,0,0
972,2014,9,16,35.9887,14.327666,MT,Malta,Cirkewa,21_30,4,University of Malta,CIESM Tropical signals,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
973,2014,9,16,35.9887,14.327666,MT,Malta,Cirkewa,5_10,1,University of Malta,CIESM Tropical signals,5,0,0,2,2,0,0,4,5,2,0,0,0,0,0
974,2014,9,16,35.9887,14.327666,MT,Malta,Cirkewa,5_10,2,University of Malta,CIESM Tropical signals,6,0,0,1,1,0,0,0,5,5,0,0,0,0,0
975,2014,9,16,35.9887,14.327666,MT,Malta,Cirkewa,5_10,3,University of Malta,CIESM Tropical signals,5,0,0,1,6,0,0,0,8,3,0,0,0,0,0
976,2014,9,16,35.9887,14.327666,MT,Malta,Cirkewa,5_10,4,University of Malta,CIESM Tropical signals,3,0,0,1,5,0,0,0,5,6,0,0,0,0,0
977,2014,9,8,36.0531,14.188566,MT,Malta,Dwejra,1_3,1,University of Malta,CIESM Tropical signals,1,0,0,0,13,0,0,0,1,7,0,0,0,0,0
978,2014,9,8,36.0531,14.188566,MT,Malta,Dwejra,1_3,2,University of Malta,CIESM Tropical signals,1,0,0,0,5,0,0,2,3,2,0,0,0,0,0
979,2014,9,8,36.0531,14.188566,MT,Malta,Dwejra,1_3,3,University of Malta,CIESM Tropical signals,1,0,0,1,6,0,0,5,4,4,0,0,0,0,0
980,2014,9,8,36.0531,14.188566,MT,Malta,Dwejra,1_3,4,University of Malta,CIESM Tropical signals,3,0,0,1,7,0,0,25,4,3,0,0,0,0,0
981,2014,9,8,36.0531,14.188566,MT,Malta,Dwejra,11_20,1,University of Malta,CIESM Tropical signals,8,0,0,2,2,0,0,0,3,0,0,0,0,0,0
982,2014,9,8,36.0531,14.188566,MT,Malta,Dwejra,11_20,2,University of Malta,CIESM Tropical signals,1,1,0,0,4,0,0,6,8,0,0,0,0,0,0
983,2014,9,8,36.0531,14.188566,MT,Malta,Dwejra,11_20,3,University of Malta,CIESM Tropical signals,1,1,0,1,3,0,0,0,5,1,0,0,0,0,0
984,2014,9,8,36.0531,14.188566,MT,Malta,Dwejra,11_20,4,University of Malta,CIESM Tropical signals,3,0,0,1,1,0,0,0,4,1,0,0,0,0,0
985,2014,9,8,36.0531,14.188566,MT,Malta,Dwejra,21_30,1,University of Malta,CIESM Tropical signals,9,0,0,2,4,0,0,0,4,0,0,0,0,0,0
986,2014,9,8,36.0531,14.188566,MT,Malta,Dwejra,21_30,2,University of Malta,CIESM Tropical signals,6,0,0,4,3,0,0,0,5,0,0,0,0,0,0
987,2014,9,8,36.0531,14.188566,MT,Malta,Dwejra,21_30,3,University of Malta,CIESM Tropical signals,0,1,0,1,2,0,0,0,5,0,0,0,0,0,0
988,2014,9,8,36.0531,14.188566,MT,Malta,Dwejra,21_30,4,University of Malta,CIESM Tropical signals,2,2,0,1,1,0,0,21,2,0,0,0,0,0,0
989,2014,9,8,36.0531,14.188566,MT,Malta,Dwejra,5_10,1,University of Malta,CIESM Tropical signals,3,0,0,0,2,0,0,2,4,4,0,0,0,0,0
990,2014,9,8,36.0531,14.188566,MT,Malta,Dwejra,5_10,2,University of Malta,CIESM Tropical signals,1,0,0,0,1,0,0,7,4,1,0,0,0,0,0
991,2014,9,8,36.0531,14.188566,MT,Malta,Dwejra,5_10,3,University of Malta,CIESM Tropical signals,0,2,0,0,2,0,0,0,6,5,0,0,0,0,0
992,2014,9,8,36.0531,14.188566,MT,Malta,Dwejra,5_10,4,University of Malta,CIESM Tropical signals,1,0,0,4,7,0,0,0,1,2,0,0,0,0,0
993,2014,9,28,35.923983,14.3366,MT,Malta,Gnejna,1_3,1,University of Malta,CIESM Tropical signals,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0
994,2014,9,28,35.923983,14.3366,MT,Malta,Gnejna,1_3,2,University of Malta,CIESM Tropical signals,5,0,0,0,0,0,0,2,11,2,0,0,0,0,0
995,2014,9,28,35.923983,14.3366,MT,Malta,Gnejna,1_3,3,University of Malta,CIESM Tropical signals,3,1,0,0,6,5,5,4,2,0,0,0,0,0,0
996,2014,9,28,35.923983,14.3366,MT,Malta,Gnejna,1_3,4,University of Malta,CIESM Tropical signals,3,1,0,1,0,4,4,0,1,0,0,0,0,0,0
997,2014,9,28,35.923983,14.3366,MT,Malta,Gnejna,11_20,1,University of Malta,CIESM Tropical signals,6,0,0,0,0,0,0,24,7,1,0,0,0,0,0
998,2014,9,28,35.923983,14.3366,MT,Malta,Gnejna,11_20,2,University of Malta,CIESM Tropical signals,3,0,0,0,0,0,0,10,4,0,0,0,0,0,0
999,2014,9,28,35.923983,14.3366,MT,Malta,Gnejna,11_20,3,University of Malta,CIESM Tropical signals,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0
1000,2014,9,28,35.923983,14.3366,MT,Malta,Gnejna,11_20,4,University of Malta,CIESM Tropical signals,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1001,2014,9,28,35.923983,14.3366,MT,Malta,Gnejna,21_30,1,University of Malta,CIESM Tropical signals,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1002,2014,9,28,35.923983,14.3366,MT,Malta,Gnejna,21_30,2,University of Malta,CIESM Tropical signals,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
1003,2014,9,28,35.923983,14.3366,MT,Malta,Gnejna,21_30,3,University of Malta,CIESM Tropical signals,5,0,0,0,0,0,0,0,5,3,0,0,0,0,0
1004,2014,9,28,35.923983,14.3366,MT,Malta,Gnejna,21_30,4,University of Malta,CIESM Tropical signals,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0
1005,2014,9,28,35.923983,14.3366,MT,Malta,Gnejna,5_10,1,University of Malta,CIESM Tropical signals,2,0,0,0,0,0,0,19,0,0,0,0,0,0,0
1006,2014,9,28,35.923983,14.3366,MT,Malta,Gnejna,5_10,2,University of Malta,CIESM Tropical signals,5,0,0,0,0,0,0,4,1,0,0,0,0,0,0
1007,2014,9,28,35.923983,14.3366,MT,Malta,Gnejna,5_10,3,University of Malta,CIESM Tropical signals,3,0,0,0,3,0,0,0,4,0,0,0,0,0,0
1008,2014,9,28,35.923983,14.3366,MT,Malta,Gnejna,5_10,4,University of Malta,CIESM Tropical signals,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1009,2014,11,25,43.482667,16.321056,HR,Split,Ciovo Jug,1_3,1,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1010,2014,11,25,43.482667,16.321056,HR,Split,Ciovo Jug,1_3,2,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,2014,11,25,43.482667,16.321056,HR,Split,Ciovo Jug,1_3,2,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,2014,11,25,43.482667,16.321056,HR,Split,Ciovo Jug,1_3,3,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,10,0,0,0,0,0,0,3,6,0,0,0,0,0,0
1013,2014,11,25,43.482667,16.321056,HR,Split,Ciovo Jug,1_3,4,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1014,2014,11,25,43.489667,16.385611,HR,Split,Ciovo Punta,1_3,1,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0
1015,2014,11,25,43.489667,16.385611,HR,Split,Ciovo Punta,1_3,2,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,4,0,0,0,0,0,0,8,8,0,0,0,0,0,0
1016,2014,11,25,43.489667,16.385611,HR,Split,Ciovo Punta,1_3,3,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,2,0,0,0,0,0,0,8,8,0,0,0,0,0,0
1017,2014,11,25,43.489667,16.385611,HR,Split,Ciovo Punta,1_3,4,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,4,0,0,0,0,0,0,5,5,0,0,0,0,0,0
1018,2014,11,25,43.507528,16.389361,HR,Split,Marjan,1_3,1,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,9,0,0,0,0,0,0,25,15,0,0,0,0,0,0
1019,2014,11,25,43.507528,16.389361,HR,Split,Marjan,1_3,2,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,10,0,0,0,0,0,0,35,20,0,0,0,0,0,0
1020,2014,11,25,43.507528,16.389361,HR,Split,Marjan,1_3,3,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,4,0,0,0,0,0,0,50,7,0,0,0,0,0,0
1021,2014,11,25,43.507528,16.389361,HR,Split,Marjan,1_3,4,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,5,0,0,0,0,0,0,65,11,0,0,0,0,0,0
1022,2015,6,9,37.04639,11.08444,TN,Haouaria,Mteris,11_20,1,"National Agronomic Institute of Tunisia (INAT), Tunis, University of Carthage, Tunisia",CIESM Tropical signals,3,0,0,2,0,0,0,0,3,1,0,0,0,0,0
1023,2015,6,9,37.04639,11.08444,TN,Haouaria,Mteris,11_20,2,"National Agronomic Institute of Tunisia (INAT), Tunis, University of Carthage, Tunisia",CIESM Tropical signals,3,0,2,1,0,0,0,0,1,1,0,0,0,0,0
1024,2015,6,9,37.04639,11.08444,TN,Haouaria,Mteris,11_20,3,"National Agronomic Institute of Tunisia (INAT), Tunis, University of Carthage, Tunisia",CIESM Tropical signals,1,0,0,1,0,0,0,40,0,0,0,0,0,0,0
1025,2015,6,9,37.04639,11.08444,TN,Haouaria,Mteris,11_20,4,"National Agronomic Institute of Tunisia (INAT), Tunis, University of Carthage, Tunisia",CIESM Tropical signals,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1026,2015,6,10,37.04639,11.08444,TN,Haouaria,Mteris,21_30,1,"National Agronomic Institute of Tunisia (INAT), Tunis, University of Carthage, Tunisia",CIESM Tropical signals,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0
1027,2015,6,10,37.04639,11.08444,TN,Haouaria,Mteris,21_30,2,"National Agronomic Institute of Tunisia (INAT), Tunis, University of Carthage, Tunisia",CIESM Tropical signals,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0
1028,2015,6,10,37.04639,11.08444,TN,Haouaria,Mteris,21_30,3,"National Agronomic Institute of Tunisia (INAT), Tunis, University of Carthage, Tunisia",CIESM Tropical signals,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0
1029,2015,6,10,37.04639,11.08444,TN,Haouaria,Mteris,21_30,4,"National Agronomic Institute of Tunisia (INAT), Tunis, University of Carthage, Tunisia",CIESM Tropical signals,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1030,2015,6,9,37.04222,11.07806,TN,Haouaria,Ras Drak,21_30,1,"National Agronomic Institute of Tunisia (INAT), Tunis, University of Carthage, Tunisia",CIESM Tropical signals,2,1,0,1,0,0,0,4,1,0,0,0,0,0,0
1031,2015,6,9,37.04222,11.07806,TN,Haouaria,Ras Drak,21_30,2,"National Agronomic Institute of Tunisia (INAT), Tunis, University of Carthage, Tunisia",CIESM Tropical signals,2,0,0,1,0,0,0,0,1,2,0,0,0,0,0
1032,2015,6,9,37.04222,11.07806,TN,Haouaria,Ras Drak,21_30,3,"National Agronomic Institute of Tunisia (INAT), Tunis, University of Carthage, Tunisia",CIESM Tropical signals,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0
1033,2015,6,9,37.04222,11.07806,TN,Haouaria,Ras Drak,21_30,4,"National Agronomic Institute of Tunisia (INAT), Tunis, University of Carthage, Tunisia",CIESM Tropical signals,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0
1034,2015,7,12,35.9887,14.327666,MT,Malta,Cirkewa,1_3,1,University of Malta,CIESM Tropical signals,2,0,0,0,6,0,0,1,3,6,0,0,0,0,0
1035,2015,7,12,35.9887,14.327666,MT,Malta,Cirkewa,1_3,2,University of Malta,CIESM Tropical signals,1,2,0,0,5,0,0,10,2,5,0,0,0,0,0
1036,2015,7,12,35.9887,14.327666,MT,Malta,Cirkewa,1_3,3,University of Malta,CIESM Tropical signals,0,1,0,0,7,0,0,0,6,4,0,0,0,0,0
1037,2015,7,12,35.9887,14.327666,MT,Malta,Cirkewa,1_3,4,University of Malta,CIESM Tropical signals,6,0,0,1,16,0,0,26,6,2,0,0,0,0,0
1038,2015,7,12,35.9887,14.327666,MT,Malta,Cirkewa,11_20,1,University of Malta,CIESM Tropical signals,4,0,0,0,10,0,0,0,2,0,0,0,0,0,0
1039,2015,7,12,35.9887,14.327666,MT,Malta,Cirkewa,11_20,2,University of Malta,CIESM Tropical signals,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0
1040,2015,7,12,35.9887,14.327666,MT,Malta,Cirkewa,11_20,3,University of Malta,CIESM Tropical signals,8,2,0,2,0,0,0,0,1,0,0,0,0,0,0
1041,2015,7,12,35.9887,14.327666,MT,Malta,Cirkewa,11_20,4,University of Malta,CIESM Tropical signals,6,1,0,0,0,0,0,0,6,0,0,0,0,0,0
1042,2015,7,12,35.9887,14.327666,MT,Malta,Cirkewa,21_30,1,University of Malta,CIESM Tropical signals,6,1,0,5,0,0,0,0,3,0,0,0,0,0,0
1043,2015,7,12,35.9887,14.327666,MT,Malta,Cirkewa,21_30,2,University of Malta,CIESM Tropical signals,8,0,0,1,0,0,0,0,3,0,0,0,0,0,0
1044,2015,7,12,35.9887,14.327666,MT,Malta,Cirkewa,21_30,3,University of Malta,CIESM Tropical signals,3,0,0,0,3,0,0,0,4,0,0,0,0,0,0
1045,2015,7,12,35.9887,14.327666,MT,Malta,Cirkewa,21_30,4,University of Malta,CIESM Tropical signals,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0
1046,2015,7,12,35.9887,14.327666,MT,Malta,Cirkewa,5_10,1,University of Malta,CIESM Tropical signals,7,1,0,0,11,0,0,0,4,1,0,0,0,0,0
1047,2015,7,12,35.9887,14.327666,MT,Malta,Cirkewa,5_10,2,University of Malta,CIESM Tropical signals,3,0,0,0,0,0,0,8,5,1,0,0,0,0,0
1048,2015,7,12,35.9887,14.327666,MT,Malta,Cirkewa,5_10,3,University of Malta,CIESM Tropical signals,3,1,0,0,1,0,0,0,2,0,0,0,0,0,0
1049,2015,7,12,35.9887,14.327666,MT,Malta,Cirkewa,5_10,4,University of Malta,CIESM Tropical signals,7,0,0,3,0,0,0,0,4,0,0,0,0,0,0
1050,2015,7,11,36.0531,14.188566,MT,Malta,Dwejra,1_3,1,University of Malta,CIESM Tropical signals,1,0,0,0,4,0,0,25,4,30,0,0,0,0,0
1051,2015,7,11,36.0531,14.188566,MT,Malta,Dwejra,1_3,2,University of Malta,CIESM Tropical signals,4,1,0,0,6,0,0,0,5,1,0,0,0,0,0
1052,2015,7,11,36.0531,14.188566,MT,Malta,Dwejra,1_3,3,University of Malta,CIESM Tropical signals,3,0,0,1,3,0,0,0,6,2,0,0,0,0,0
1053,2015,7,11,36.0531,14.188566,MT,Malta,Dwejra,1_3,4,University of Malta,CIESM Tropical signals,1,0,0,0,3,0,0,0,3,4,0,0,0,0,0
1054,2015,7,11,36.0531,14.188566,MT,Malta,Dwejra,11_20,1,University of Malta,CIESM Tropical signals,3,0,0,3,3,0,0,0,2,0,0,0,0,0,0
1055,2015,7,11,36.0531,14.188566,MT,Malta,Dwejra,11_20,2,University of Malta,CIESM Tropical signals,2,1,0,2,1,0,0,0,2,1,0,0,0,0,0
1056,2015,7,11,36.0531,14.188566,MT,Malta,Dwejra,11_20,3,University of Malta,CIESM Tropical signals,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0
1057,2015,7,11,36.0531,14.188566,MT,Malta,Dwejra,11_20,4,University of Malta,CIESM Tropical signals,5,0,0,1,13,0,0,0,1,1,0,0,0,0,0
1058,2015,7,11,36.0531,14.188566,MT,Malta,Dwejra,21_30,1,University of Malta,CIESM Tropical signals,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1059,2015,7,11,36.0531,14.188566,MT,Malta,Dwejra,21_30,2,University of Malta,CIESM Tropical signals,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1060,2015,7,11,36.0531,14.188566,MT,Malta,Dwejra,21_30,3,University of Malta,CIESM Tropical signals,5,1,0,0,4,0,0,0,3,0,0,0,0,0,0
1061,2015,7,11,36.0531,14.188566,MT,Malta,Dwejra,21_30,4,University of Malta,CIESM Tropical signals,1,0,0,2,0,0,0,0,3,3,0,0,0,0,0
1062,2015,7,11,36.0531,14.188566,MT,Malta,Dwejra,5_10,1,University of Malta,CIESM Tropical signals,6,0,0,0,0,0,0,0,3,5,0,0,0,0,0
1063,2015,7,11,36.0531,14.188566,MT,Malta,Dwejra,5_10,2,University of Malta,CIESM Tropical signals,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0
1064,2015,7,11,36.0531,14.188566,MT,Malta,Dwejra,5_10,3,University of Malta,CIESM Tropical signals,5,0,0,0,3,0,0,0,6,2,0,0,0,0,0
1065,2015,7,11,36.0531,14.188566,MT,Malta,Dwejra,5_10,4,University of Malta,CIESM Tropical signals,4,0,0,0,0,0,0,0,4,2,0,0,0,0,0
